Station ID;Observer ID;Serial Number;Date;Time;ObsG;Dial;Feedback Correction;Earthtide Correction;Level Correction;Temperature Correction;Beam Error;Height;Elevation;Latitude;Longitude;Elapsed Time;Standard Deviation;Temperature Frequency;Note;Gradient;datetime;period;Drift_Estimated;G_final_corrected
GUI23;pablo;B-28;2024/06/03;13:48:47;0,132;2524;0,018;0,077;0;0,038;0,0008;25,4;1948,0342;28,29901841;-16,47440855;461;0,0023;0;No notes.;3,086;2024-06-03 13:48:47;june;0,0008806620462398773;0,13111933795376013
GUI23;pablo;B-28;2024/06/03;13:49:16;0,135;2524;0,021;0,077;0;0,038;0,0008;25,4;1948,0342;28,29901841;-16,47440855;490;0,0028;0;No notes.;3,086;2024-06-03 13:49:16;june;0,0008820117423867929;0,13411798825761323
GUI23;pablo;B-28;2024/06/03;13:49:43;0,139;2524;0,025;0,076;0;0,038;0,0007;25,4;1948,0342;28,29901841;-16,47440855;517;0,0034;0;No notes.;3,086;2024-06-03 13:49:43;june;0,0008832683953778064;0,1381167316046222
GUI23;pablo;B-28;2024/06/03;13:50:01;0,138;2524;0,024;0,076;0;0,038;-0,0003;25,4;1948,0342;28,29901841;-16,47440855;535;0,0026;0;No notes.;3,086;2024-06-03 13:50:01;june;0,0008841061851118659;0,13711589381488815
GUI24;pablo;B-28;2024/06/03;14:15:07;0,072;2574;-0,012;0,051;0;0,033;0,0009;26,4;1698,602;28,29692713;-16,46006842;67;0,0035;13;No notes.;3,086;2024-06-03 14:15:07;june;0,0009542609712171191;0,07104573902878288
GUI24;pablo;B-28;2024/06/03;14:15:30;0,073;2574;-0,012;0,051;0;0,033;-0,0002;26,4;1698,602;28,29692713;-16,46006842;90;0,0022;12;No notes.;3,086;2024-06-03 14:15:30;june;0,0009553333071766479;0,07204466669282335
GUI24;pablo;B-28;2024/06/03;14:15:50;0,072;2574;-0,012;0,051;0;0,033;-0,0002;26,4;1698,602;28,29692713;-16,46006842;110;0,0023;12;No notes.;3,086;2024-06-03 14:15:50;june;0,0009562657956026371;0,07104373420439736
GUI24;pablo;B-28;2024/06/03;14:16:50;0,072;2574;-0,012;0,05;0;0,034;-0,0006;26,4;1698,602;28,29692713;-16,46006842;170;0,0034;11;No notes.;3,086;2024-06-03 14:16:50;june;0,000959063385759934;0,07104093661424006
GUI24;pablo;B-28;2024/06/03;14:17:16;0,07;2574;-0,013;0,049;0;0,034;-0,0001;26,4;1698,602;28,29692713;-16,46006842;196;0,0045;11;No notes.;3,086;2024-06-03 14:17:16;june;0,000960275733001073;0,06903972426699893
GUI24;pablo;B-28;2024/06/03;14:18:12;0,067;2574;-0,015;0,048;0;0,034;0,0002;26,4;1698,602;28,29692713;-16,46006842;252;0,0021;10;No notes.;3,086;2024-06-03 14:18:12;june;0,000962887061911416;0,06603711293808859
GUI24;pablo;B-28;2024/06/03;14:18:28;0,065;2574;-0,018;0,048;0;0,034;-0,0002;26,4;1698,602;28,29692713;-16,46006842;268;0,0025;10;No notes.;3,086;2024-06-03 14:18:28;june;0,0009636331858568492;0,06403636681414315
GUI24;pablo;B-28;2024/06/03;14:19:03;0,064;2574;-0,018;0,048;0;0,034;-0,0004;26,4;1698,602;28,29692713;-16,46006842;303;0,0026;10;No notes.;3,086;2024-06-03 14:19:03;june;0,000965265378426991;0,06303473462157301
GUI24;pablo;B-28;2024/06/03;14:19:29;0,058;2574;-0,024;0,047;0;0,034;-0,0037;26,4;1698,602;28,29692713;-16,46006842;329;0,0058;10;No notes.;3,086;2024-06-03 14:19:29;june;0,0009664779055984646;0,05703352209440154
GUI24;pablo;B-28;2024/06/03;14:19:45;0,058;2574;-0,023;0,047;0;0,035;0,0004;26,4;1698,602;28,29692713;-16,46006842;345;0,0022;9;No notes.;3,086;2024-06-03 14:19:45;june;0,0009672240936486193;0,057032775906351384
GUI24;pablo;B-28;2024/06/03;14:20:03;0,059;2574;-0,022;0,046;0;0,034;0,0005;26,4;1698,602;28,29692713;-16,46006842;363;0,0026;10;No notes.;3,086;2024-06-03 14:20:03;june;0,0009680635711271784;0,05803193642887282
GUI24;pablo;B-28;2024/06/03;14:20:18;0,059;2574;-0,022;0,046;0;0,035;-0,0004;26,4;1698,602;28,29692713;-16,46006842;378;0,0037;9;No notes.;3,086;2024-06-03 14:20:18;june;0,0009687631485708337;0,05803123685142916
GUI24;pablo;B-28;2024/06/03;14:20:46;0,056;2574;-0,024;0,046;0;0,034;0,0;26,4;1698,602;28,29692713;-16,46006842;406;0,0032;10;No notes.;3,086;2024-06-03 14:20:46;june;0,000970069057789541;0,05502993094221046
GUI24;pablo;B-28;2024/06/03;14:21:04;0,057;2574;-0,023;0,045;0;0,035;-0,0001;26,4;1698,602;28,29692713;-16,46006842;424;0,0019;9;No notes.;3,086;2024-06-03 14:21:04;june;0,0009709085924004129;0,05602909140759959
GUI24;pablo;B-28;2024/06/03;14:21:22;0,056;2574;-0,023;0,045;0;0,034;-0,0002;26,4;1698,602;28,29692713;-16,46006842;442;0,0021;10;No notes.;3,086;2024-06-03 14:21:22;june;0,0009717481438699799;0,05502825185613002
GUI25;pablo;B-28;2024/06/03;14:50:07;0,027;2625;-0,029;0,018;0;0,038;-0,0085;24,9;1446,5934;28,29420659;-16,44759952;71;0,0095;0;No notes.;3,086;2024-06-03 14:50:07;june;0,0010522833829616218;0,025947716617038378
GUI25;pablo;B-28;2024/06/03;14:50:23;0,036;2625;-0,018;0,017;0;0,038;0,0;24,9;1446,5934;28,29420659;-16,44759952;87;0,0026;0;No notes.;3,086;2024-06-03 14:50:23;june;0,0010530311012001553;0,03494696889879984
GUI25;pablo;B-28;2024/06/03;14:50:39;0,037;2625;-0,017;0,017;0;0,038;0,0004;24,9;1446,5934;28,29420659;-16,44759952;103;0,0023;0;No notes.;3,086;2024-06-03 14:50:39;june;0,0010537788327591585;0,03594622116724084
GUI25;pablo;B-28;2024/06/03;14:50:55;0,037;2625;-0,017;0,017;0;0,038;0,0;24,9;1446,5934;28,29420659;-16,44759952;119;0,002;0;No notes.;3,086;2024-06-03 14:50:55;june;0,0010545265776386176;0,03594547342236138
GUI25;pablo;B-28;2024/06/03;14:51:11;0,038;2625;-0,016;0,016;0;0,038;0,0005;24,9;1446,5934;28,29420659;-16,44759952;135;0,0036;0;No notes.;3,086;2024-06-03 14:51:11;june;0,0010552743358385602;0,03694472566416144
GUI25;pablo;B-28;2024/06/03;14:51:27;0,043;2625;-0,011;0,016;0;0,038;0,001;24,9;1446,5934;28,29420659;-16,44759952;151;0,0026;0;No notes.;3,086;2024-06-03 14:51:27;june;0,0010560221073589449;0,04194397789264105
GUI25;pablo;B-28;2024/06/03;14:51:43;0,043;2625;-0,01;0,016;0;0,038;-0,0002;24,9;1446,5934;28,29420659;-16,44759952;167;0,0022;0;No notes.;3,086;2024-06-03 14:51:43;june;0,0010567698921997992;0,0419432301078002
GUI25;pablo;B-28;2024/06/03;14:52:02;0,042;2625;-0,011;0,016;0;0,038;0,0;24,9;1446,5934;28,29420659;-16,44759952;186;0,0018;0;No notes.;3,086;2024-06-03 14:52:02;june;0,0010576579039993234;0,04094234209600068
GUI25;pablo;B-28;2024/06/03;14:52:22;0,043;2625;-0,009;0,015;0;0,037;0,0005;24,9;1446,5934;28,29420659;-16,44759952;206;0,0038;1;No notes.;3,086;2024-06-03 14:52:22;june;0,0010585926735548618;0,041941407326445135
GUI25;pablo;B-28;2024/06/03;14:52:37;0,043;2625;-0,009;0,015;0;0,037;0,0;24,9;1446,5934;28,29420659;-16,44759952;221;0,0028;1;No notes.;3,086;2024-06-03 14:52:37;june;0,001059293764380187;0,04194070623561981
GUI25;pablo;B-28;2024/06/03;14:52:57;0,041;2625;-0,01;0,015;0;0,037;0,0004;24,9;1446,5934;28,29420659;-16,44759952;241;0,0024;2;No notes.;3,086;2024-06-03 14:52:57;june;0,0010602285703588815;0,03993977142964112
GUI25;pablo;B-28;2024/06/03;14:53:16;0,04;2625;-0,011;0,014;0;0,036;-0,0008;24,9;1446,5934;28,29420659;-16,44759952;260;0,0031;4;No notes.;3,086;2024-06-03 14:53:16;june;0,001061116655316871;0,03893888334468313
GUI25;pablo;B-28;2024/06/03;14:53:34;0,041;2625;-0,009;0,014;0;0,036;0,0007;24,9;1446,5934;28,29420659;-16,44759952;278;0,0049;4;No notes.;3,086;2024-06-03 14:53:34;june;0,0010619580162883197;0,03993804198371168
GUI26;pablo;B-28;2024/06/03;15:23:33;-0,021;2695;-0,039;-0,013;0;0,03;0,0007;24,2;1119,6539;28,29289154;-16,43225012;87;0,0037;22;No notes.;3,086;2024-06-03 15:23:33;june;0,0011461324135541434;-0,022146132413554145
GUI26;pablo;B-28;2024/06/03;15:24:10;-0,023;2695;-0,041;-0,013;0;0,03;-0,0001;24,2;1119,6539;28,29289154;-16,43225012;124;0,0043;21;No notes.;3,086;2024-06-03 15:24:10;june;0,0011478653941937311;-0,02414786539419373
GUI26;pablo;B-28;2024/06/03;15:25:19;-0,019;2695;-0,036;-0,014;0;0,03;0,0003;24,2;1119,6539;28,29289154;-16,43225012;193;0,0041;22;No notes.;3,086;2024-06-03 15:25:19;june;0,0011510973591849077;-0,020151097359184907
GUI26;pablo;B-28;2024/06/03;15:25:43;-0,021;2695;-0,035;-0,015;0;0,03;0,0004;24,2;1119,6539;28,29289154;-16,43225012;217;0,0033;22;No notes.;3,086;2024-06-03 15:25:43;june;0,0011522215789898649;-0,022152221578989866
GUI26;pablo;B-28;2024/06/03;15:26:09;-0,021;2695;-0,036;-0,015;0;0,03;0,0004;24,2;1119,6539;28,29289154;-16,43225012;243;0,0045;23;No notes.;3,086;2024-06-03 15:26:09;june;0,0011534395176000661;-0,022153439517600067
GUI26;pablo;B-28;2024/06/03;15:26:26;-0,026;2695;-0,04;-0,015;0;0,03;-0,0014;24,2;1119,6539;28,29289154;-16,43225012;260;0,0048;23;No notes.;3,086;2024-06-03 15:26:26;june;0,0011542358810940484;-0,027154235881094047
GUI26;pablo;B-28;2024/06/03;15:26:59;-0,02;2695;-0,034;-0,016;0;0,03;0,0003;24,2;1119,6539;28,29289154;-16,43225012;293;0,0045;23;No notes.;3,086;2024-06-03 15:26:59;june;0,0011557818060978914;-0,021155781806097892
GUI26;pablo;B-28;2024/06/03;15:27:23;-0,023;2695;-0,037;-0,016;0;0,03;-0,0003;24,2;1119,6539;28,29289154;-16,43225012;317;0,0041;23;No notes.;3,086;2024-06-03 15:27:23;june;0,0011569061507822054;-0,024156906150782205
GUI26;pablo;B-28;2024/06/03;15:27:44;-0,025;2695;-0,038;-0,016;0;0,029;-0,0006;24,2;1119,6539;28,29289154;-16,43225012;338;0,0047;24;No notes.;3,086;2024-06-03 15:27:44;june;0,001157889976966614;-0,026157889976966615
GUI26;pablo;B-28;2024/06/03;15:28:00;-0,029;2695;-0,042;-0,017;0;0,03;0,0003;24,2;1119,6539;28,29289154;-16,43225012;354;0,0036;23;No notes.;3,086;2024-06-03 15:28:00;june;0,001158639574223172;-0,030158639574223173
GUI26;pablo;B-28;2024/06/03;15:28:26;-0,03;2695;-0,042;-0,017;0;0,029;0,0003;24,2;1119,6539;28,29289154;-16,43225012;380;0,0023;24;No notes.;3,086;2024-06-03 15:28:26;june;0,0011598576981751568;-0,031159857698175156
GUI26;pablo;B-28;2024/06/03;15:28:47;-0,026;2695;-0,037;-0,017;0;0,029;0,0004;24,2;1119,6539;28,29289154;-16,43225012;401;0,0087;24;No notes.;3,086;2024-06-03 15:28:47;june;0,001160841593199305;-0,027160841593199304
GUI26;pablo;B-28;2024/06/03;15:29:04;-0,022;2695;-0,033;-0,018;0;0,029;0,0014;24,2;1119,6539;28,29289154;-16,43225012;418;0,0084;25;No notes.;3,086;2024-06-03 15:29:04;june;0,0011616380964541012;-0,0231616380964541
GUI26;pablo;B-28;2024/06/03;15:29:20;-0,024;2695;-0,035;-0,018;0;0,029;0,0001;24,2;1119,6539;28,29289154;-16,43225012;434;0,0055;25;No notes.;3,086;2024-06-03 15:29:20;june;0,001162387760312994;-0,025162387760312994
GUI26;pablo;B-28;2024/06/03;15:29:47;-0,022;2695;-0,032;-0,018;0;0,028;-0,0002;24,2;1119,6539;28,29289154;-16,43225012;461;0,0026;26;No notes.;3,086;2024-06-03 15:29:47;june;0,0011636528482800584;-0,023163652848280057
IPNA_out;pablo;B-28;2024/06/03;16:33:33;-0,071;2834;-0,047;-0,061;0;0,038;0,0005;23,6;607,7105;28,4795576;-16,32038175;73;0,0041;0;No notes.;3,086;2024-06-03 16:33:33;june;0,0013433040234663851;-0,07234330402346638
IPNA_out;pablo;B-28;2024/06/03;16:33:50;-0,07;2834;-0,046;-0,062;0;0,038;0,0007;23,6;607,7105;28,4795576;-16,32038175;90;0,0028;0;No notes.;3,086;2024-06-03 16:33:50;june;0,0013441039641294977;-0,0713441039641295
IPNA_out;pablo;B-28;2024/06/03;16:34:07;-0,07;2834;-0,046;-0,062;0;0,038;-0,0001;23,6;607,7105;28,4795576;-16,32038175;107;0,0036;0;No notes.;3,086;2024-06-03 16:34:07;june;0,0013449039198301788;-0,07134490391983019
IPNA_out;pablo;B-28;2024/06/03;16:34:43;-0,07;2834;-0,046;-0,062;0;0,038;0,0002;23,6;607,7105;28,4795576;-16,32038175;143;0,0019;0;No notes.;3,086;2024-06-03 16:34:43;june;0,001346597993306456;-0,07134659799330646
IPNA_out;pablo;B-28;2024/06/03;16:34:59;-0,07;2834;-0,046;-0,062;0;0,038;0,0002;23,6;607,7105;28,4795576;-16,32038175;159;0,0033;0;No notes.;3,086;2024-06-03 16:34:59;june;0,0013473509364972103;-0,07134735093649722
IPNA_out;pablo;B-28;2024/06/03;16:35:23;-0,069;2834;-0,044;-0,062;0;0,038;0,0007;23,6;607,7105;28,4795576;-16,32038175;183;0,006;0;No notes.;3,086;2024-06-03 16:35:23;june;0,0013484803762592174;-0,07034848037625922
IPNA_out;pablo;B-28;2024/06/03;16:36:00;-0,068;2834;-0,043;-0,063;0;0,038;0,0003;23,6;607,7105;28,4795576;-16,32038175;220;0,0043;0;No notes.;3,086;2024-06-03 16:36:00;june;0,0013502216546116413;-0,06935022165461165
IPNA_out;pablo;B-28;2024/06/03;16:36:16;-0,065;2834;-0,04;-0,063;0;0,038;0,0003;23,6;607,7105;28,4795576;-16,32038175;236;0,0028;0;No notes.;3,086;2024-06-03 16:36:16;june;0,001350974661907145;-0,06635097466190715
CHIP;pablo;B-28;2024/07/08;07:50:27;-0,091;2522;-0,052;-0,077;0;0,038;0,001;24,9;1946,8109;28,37399983;-16,46387039;67;0,003;0;No notes.;3,086;2024-07-08 07:50:27;july1;0,0;-0,091
CHIP;pablo;B-28;2024/07/08;07:51:12;-0,091;2522;-0,052;-0,077;0;0,038;0,0;24,9;1946,8109;28,37399983;-16,46387039;112;0,0036;0;No notes.;3,086;2024-07-08 07:51:12;july1;-6,470408937253591e-07;-0,09099935295910627
CHIP;pablo;B-28;2024/07/08;07:51:30;-0,092;2522;-0,053;-0,077;0;0,038;0,0;24,9;1946,8109;28,37399983;-16,46387039;130;0,005;0;No notes.;3,086;2024-07-08 07:51:30;july1;-9,061038941104993e-07;-0,09199909389610589
CHIP;pablo;B-28;2024/07/08;07:51:54;-0,093;2522;-0,054;-0,077;0;0,038;0,0002;24,9;1946,8109;28,37399983;-16,46387039;154;0,0026;0;No notes.;3,086;2024-07-08 07:51:54;july1;-1,2517404660850051e-06;-0,09299874825953391
CHIP;pablo;B-28;2024/07/08;07:52:28;-0,095;2522;-0,056;-0,077;0;0,038;-0,0005;24,9;1946,8109;28,37399983;-16,46387039;188;0,0026;0;No notes.;3,086;2024-07-08 07:52:28;july1;-1,7418211827324726e-06;-0,09499825817881727
CHIP;pablo;B-28;2024/07/08;07:52:51;-0,096;2522;-0,057;-0,077;0;0,038;0,0;24,9;1946,8109;28,37399983;-16,46387039;211;0,0029;0;No notes.;3,086;2024-07-08 07:52:51;july1;-2,07363151347173e-06;-0,09599792636848653
CHIP;pablo;B-28;2024/07/08;07:54:26;-0,097;2522;-0,058;-0,077;0;0,038;-0,0002;24,9;1946,8109;28,37399983;-16,46387039;306;0,0025;0;No notes.;3,086;2024-07-08 07:54:26;july1;-3,4465905990876955e-06;-0,09699655340940092
LM007_G1;pablo;B-28;2024/07/08;10:31:57;-0,102;2463;-0,138;-0,003;0;0,038;0,0012;26,2;2329,6835;28,29254627;-16,54547421;123;0,0074;0;No notes.;3,086;2024-07-08 10:31:57;july1;-0,0001596568602876547;-0,10184034313971234
LM007_G1;pablo;B-28;2024/07/08;10:34:04;-0,102;2463;-0,14;-0,001;0;0,038;0,0012;26,2;2329,6835;28,29254627;-16,54547421;250;0,0085;0;No notes.;3,086;2024-07-08 10:34:04;july1;-0,0001620205379954942;-0,1018379794620045
LM007_G1;pablo;B-28;2024/07/08;10:36:25;-0,107;2463;-0,146;0,002;0;0,038;0,0004;26,2;2329,6835;28,29254627;-16,54547421;391;0,0015;0;No notes.;3,086;2024-07-08 10:36:25;july1;-0,00016465299742032813;-0,10683534700257967
LM007_G1;pablo;B-28;2024/07/08;10:37:52;-0,103;2463;-0,143;0,002;0;0,038;0,0006;26,2;2329,6835;28,29254627;-16,54547421;478;0,0056;0;No notes.;3,086;2024-07-08 10:37:52;july1;-0,0001662815951884722;-0,10283371840481152
LM008_G3;pablo;B-28;2024/07/08;11:08:35;-0,089;2464;-0,155;0,028;0;0,038;0,001;25,7;2329,1694;28,29257337;-16,54496238;149;0,0021;0;No notes.;3,086;2024-07-08 11:08:35;july1;-0,0002015552992925551;-0,08879844470070744
LM008_G3;pablo;B-28;2024/07/08;11:09:17;-0,081;2464;-0,148;0,03;0;0,038;-0,0004;25,7;2329,1694;28,29257337;-16,54496238;191;0,0038;0;No notes.;3,086;2024-07-08 11:09:17;july1;-0,00020237636863312813;-0,08079762363136687
LM008_G3;pablo;B-28;2024/07/08;11:10:06;-0,075;2464;-0,143;0,03;0;0,038;0,001;25,7;2329,1694;28,29257337;-16,54496238;240;0,0044;0;No notes.;3,086;2024-07-08 11:10:06;july1;-0,00020333525268800834;-0,07479666474731199
LM008_G3;pablo;B-28;2024/07/08;11:10:24;-0,073;2464;-0,142;0,031;0;0,038;0,0006;25,7;2329,1694;28,29257337;-16,54496238;258;0,0037;0;No notes.;3,086;2024-07-08 11:10:24;july1;-0,000203687758112997;-0,072796312241887
LM008_G3;pablo;B-28;2024/07/08;11:10:41;-0,072;2464;-0,141;0,031;0;0,038;0,0002;25,7;2329,1694;28,29257337;-16,54496238;275;0,0034;0;No notes.;3,086;2024-07-08 11:10:41;july1;-0,00020402080931464228;-0,07179597919068535
LM009_G5;pablo;B-28;2024/07/08;11:45:04;-0,056;2464;-0,155;0,061;0;0,038;0,001;25,6;2329,4437;28,2926566;-16,54444768;136;0,0039;0;No notes.;3,086;2024-07-08 11:45:04;july1;-0,0002453708454532022;-0,0557546291545468
LM009_G5;pablo;B-28;2024/07/08;11:45:51;-0,068;2464;-0,168;0,062;0;0,038;-0,0013;25,6;2329,4437;28,2926566;-16,54444768;183;0,0038;0;No notes.;3,086;2024-07-08 11:45:51;july1;-0,000246334465979936;-0,06775366553402007
LM009_G5;pablo;B-28;2024/07/08;11:47:10;-0,077;2464;-0,178;0,063;0;0,038;0,0003;25,6;2329,4437;28,2926566;-16,54444768;262;0,0028;0;No notes.;3,086;2024-07-08 11:47:10;july1;-0,00024795633354401936;-0,07675204366645598
LM009_G5;pablo;B-28;2024/07/08;11:47:41;-0,071;2464;-0,173;0,064;0;0,038;0,0003;25,6;2329,4437;28,2926566;-16,54444768;293;0,0034;0;No notes.;3,086;2024-07-08 11:47:41;july1;-0,00024859350425682214;-0,07075140649574317
LM009_G5;pablo;B-28;2024/07/08;11:48:15;-0,075;2464;-0,177;0,064;0;0,038;-0,0001;25,6;2329,4437;28,2926566;-16,54444768;327;0,0034;0;No notes.;3,086;2024-07-08 11:48:15;july1;-0,000249292817322444;-0,07475070718267755
LM009_G5;pablo;B-28;2024/07/08;11:48:32;-0,073;2464;-0,176;0,065;0;0,038;0,0;25,6;2329,4437;28,2926566;-16,54444768;344;0,0024;0;No notes.;3,086;2024-07-08 11:48:32;july1;-0,0002496426624261361;-0,07275035733757386
LM009_G5;pablo;B-28;2024/07/08;11:49:19;-0,064;2464;-0,168;0,066;0;0,038;0,0014;25,6;2329,4437;28,2926566;-16,54444768;391;0,0076;0;No notes.;3,086;2024-07-08 11:49:19;july1;-0,0002506105354766752;-0,06374938946452333
LM010_G7;pablo;B-28;2024/07/08;12:26:46;-0,103;2464;-0,237;0,096;0;0,038;-0,0047;25,8;2329,6925;28,29273856;-16,54395066;165;0,006;0;No notes.;3,086;2024-07-08 12:26:46;july1;-0,0002980042243816705;-0,10270199577561832
LM010_G7;pablo;B-28;2024/07/08;12:27:11;-0,127;2464;-0,262;0,097;0;0,038;-0,0015;25,8;2329,6925;28,29273856;-16,54395066;190;0,0105;0;No notes.;3,086;2024-07-08 12:27:11;july1;-0,00029854387788605385;-0,12670145612211395
LM010_G7;pablo;B-28;2024/07/08;12:28:20;-0,14;2464;-0,276;0,098;0;0,038;-0,0006;25,8;2329,6925;28,29273856;-16,54395066;259;0,0039;0;No notes.;3,086;2024-07-08 12:28:20;july1;-0,0003000347322511254;-0,1396999652677489
LM010_G7;pablo;B-28;2024/07/08;12:29:10;-0,144;2464;-0,28;0,099;0;0,038;0,0;25,8;2329,6925;28,29273856;-16,54395066;309;0,0067;0;No notes.;3,086;2024-07-08 12:29:10;july1;-0,00030111635561516636;-0,14369888364438482
LM010_G7;pablo;B-28;2024/07/08;12:30:26;-0,149;2464;-0,286;0,099;0;0,038;-0,0008;25,8;2329,6925;28,29273856;-16,54395066;385;0,006;0;No notes.;3,086;2024-07-08 12:30:26;july1;-0,0003027625058907579;-0,14869723749410924
LM011_G9;pablo;B-28;2024/07/08;13:32:58;-0,145;2463;-0,308;0,139;0;0,024;0,0015;26,1;2330,1468;28,29282532;-16,54345617;205;0,0048;39;No notes.;3,086;2024-07-08 13:32:58;july1;-0,000387154196901468;-0,14461284580309852
LM011_G9;pablo;B-28;2024/07/08;13:35:30;-0,164;2463;-0,328;0,141;0;0,024;-0,0008;26,1;2330,1468;28,29282532;-16,54345617;357;0,0056;39;No notes.;3,086;2024-07-08 13:35:30;july1;-0,0003907021151967893;-0,16360929788480322
LM011_G9;pablo;B-28;2024/07/08;13:35:57;-0,168;2463;-0,333;0,142;0;0,024;0,0002;26,1;2330,1468;28,29282532;-16,54345617;384;0,0052;39;No notes.;3,086;2024-07-08 13:35:57;july1;-0,0003913333886940984;-0,1676086666113059
LM011_G9;pablo;B-28;2024/07/08;13:36:54;-0,166;2463;-0,331;0,142;0;0,023;0,0004;26,1;2330,1468;28,29282532;-16,54345617;441;0,0079;40;No notes.;3,086;2024-07-08 13:36:54;july1;-0,00039266711856958403;-0,16560733288143042
LM012_G11;pablo;B-28;2024/07/08;14:14:43;-0,179;2463;-0,358;0,155;0;0,024;-0,0086;23,7;2331,2056;28,29299981;-16,54295761;99;0,0099;37;No notes.;3,086;2024-07-08 14:14:43;july1;-0,00044690681579578895;-0,1785530931842042
LM012_G11;pablo;B-28;2024/07/08;14:16:12;-0,171;2463;-0,35;0,155;0;0,024;-0,0006;23,7;2331,2056;28,29299981;-16,54295761;188;0,0024;38;No notes.;3,086;2024-07-08 14:16:12;july1;-0,000449079976061334;-0,17055092002393868
LM012_G11;pablo;B-28;2024/07/08;14:16:59;-0,158;2463;-0,338;0,156;0;0,024;0,003;23,7;2331,2056;28,29299981;-16,54295761;235;0,007;38;No notes.;3,086;2024-07-08 14:16:59;july1;-0,00045022899026994634;-0,15754977100973006
LM012_G11;pablo;B-28;2024/07/08;14:17:14;-0,167;2463;-0,346;0,156;0;0,024;-0,0025;23,7;2331,2056;28,29299981;-16,54295761;250;0,0038;39;No notes.;3,086;2024-07-08 14:17:14;july1;-0,00045059589920554144;-0,16654940410079447
IPNA_out;pablo;B-28;2024/07/08;16:12:05;-0,216;2835;-0,385;0,132;0;0,038;-0,0073;23,8;607,7105;28,4795576;-16,32038175;55;0,0078;0;No notes.;3,086;2024-07-08 16:12:05;july1;-0,0006295044371195935;-0,2153704955628804
IPNA_out;pablo;B-28;2024/07/08;16:12:22;-0,22;2835;-0,389;0,131;0;0,038;0,0002;23,8;607,7105;28,4795576;-16,32038175;72;0,0033;0;No notes.;3,086;2024-07-08 16:12:22;july1;-0,0006299713440768295;-0,21937002865592317
IPNA_out;pablo;B-28;2024/07/08;16:13:21;-0,175;2835;-0,343;0,131;0;0,038;0,0009;23,8;607,7105;28,4795576;-16,32038175;131;0,005;0;No notes.;3,086;2024-07-08 16:13:21;july1;-0,0006315927611312833;-0,1743684072388687
IPNA_out;pablo;B-28;2024/07/08;16:13:39;-0,173;2835;-0,341;0,131;0;0,038;0,0001;23,8;607,7105;28,4795576;-16,32038175;149;0,0039;0;No notes.;3,086;2024-07-08 16:13:39;july1;-0,0006320877321935592;-0,17236791226780643
CHIP;pablo;B-28;2024/07/09;08:08:56;0,734;2521;0,758;-0,062;0;0,038;-0,0063;24,8;1946,8109;28,37399983;-16,46387039;181;0,0064;0;No notes.;3,086;2024-07-09 08:08:56;july1;-0,0029229707696207807;0,7369229707696208
CHIP;pablo;B-28;2024/07/09;08:09:19;0,728;2521;0,752;-0,062;0;0,038;-0,0001;24,8;1946,8109;28,37399983;-16,46387039;204;0,0032;0;No notes.;3,086;2024-07-09 08:09:19;july1;-0,0029241768894491538;0,7309241768894491
CHIP;pablo;B-28;2024/07/09;08:10:21;0,727;2521;0,751;-0,062;0;0,038;-0,0003;24,8;1946,8109;28,37399983;-16,46387039;266;0,0017;0;No notes.;3,086;2024-07-09 08:10:21;july1;-0,0029274293152017905;0,7299274293152018
CHIP;pablo;B-28;2024/07/09;08:10:45;0,725;2521;0,75;-0,062;0;0,038;-0,0001;24,8;1946,8109;28,37399983;-16,46387039;290;0,0025;0;No notes.;3,086;2024-07-09 08:10:45;july1;-0,002928688767635107;0,7279286887676351
LM013_G13;pablo;B-28;2024/07/09;10:59:13;0,761;2462;0,729;-0,006;0;0,038;0,0003;25,6;2332,0551;28,29307302;-16,54244497;136;0,0032;0;No notes.;3,086;2024-07-09 10:59:13;july1;-0,0034814030618748604;0,7644814030618748
LM013_G13;pablo;B-28;2024/07/09;10:59:45;0,744;2462;0,711;-0,005;0;0,038;-0,0006;25,6;2332,0551;28,29307302;-16,54244497;168;0,0032;0;No notes.;3,086;2024-07-09 10:59:45;july1;-0,0034832234237049398;0,747483223423705
LM013_G13;pablo;B-28;2024/07/09;11:00:11;0,74;2462;0,707;-0,004;0;0,038;-0,0006;25,6;2332,0551;28,29307302;-16,54244497;194;0,003;0;No notes.;3,086;2024-07-09 11:00:11;july1;-0,003484702795679112;0,7434847027956791
LM013_G13;pablo;B-28;2024/07/09;11:00:41;0,742;2462;0,708;-0,004;0;0,038;0,001;25,6;2332,0551;28,29307302;-16,54244497;224;0,0045;0;No notes.;3,086;2024-07-09 11:00:41;july1;-0,0034864101287384874;0,7454864101287385
LM013_G13;pablo;B-28;2024/07/09;11:00:58;0,738;2462;0,704;-0,004;0;0,038;-0,0008;25,6;2332,0551;28,29307302;-16,54244497;241;0,0027;0;No notes.;3,086;2024-07-09 11:00:58;july1;-0,00348737779125316;0,7414873777912532
